 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;0,000;
8:15;0,000;
8:30;0,014;
8:45;0,040;
9:00;0,135;
9:15;0,213;
9:30;0,287;
9:45;0,552;
10:00;0,595;
10:15;0,629;
10:30;0,685;
10:45;0,620;
11:00;0,626;
11:15;0,664;
11:30;0,775;
11:45;0,832;
12:00;0,689;
12:15;0,760;
12:30;1,124;
12:45;1,396;
13:00;1,137;
13:15;1,029;
13:30;1,338;
13:45;1,379;
14:00;2,003;
14:15;1,641;
14:30;0,958;
14:45;0,786;
15:00;1,015;
15:15;1,412;
15:30;2,991;
15:45;2,463;
16:00;2,052;
16:15;0,499;
16:30;0,101;
16:45;0,058;
17:00;0,071;
17:15;0,037;
17:30;0,074;
17:45;0,081;
18:00;0,126;
18:15;0,017;
18:30;0,022;
18:45;0,031;
19:00;0,003;
19:15;;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
