 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;;
8:15;0,000;
8:30;0,002;
8:45;0,022;
9:00;0,107;
9:15;0,178;
9:30;0,281;
9:45;0,298;
10:00;0,488;
10:15;0,740;
10:30;0,979;
10:45;1,028;
11:00;1,242;
11:15;1,313;
11:30;1,472;
11:45;1,682;
12:00;1,877;
12:15;2,015;
12:30;2,165;
12:45;2,331;
13:00;2,445;
13:15;2,540;
13:30;2,605;
13:45;2,643;
14:00;2,687;
14:15;2,697;
14:30;2,701;
14:45;2,673;
15:00;2,588;
15:15;2,513;
15:30;2,483;
15:45;2,428;
16:00;2,315;
16:15;2,194;
16:30;1,962;
16:45;1,521;
17:00;0,877;
17:15;0,679;
17:30;0,505;
17:45;0,417;
18:00;0,334;
18:15;0,244;
18:30;0,148;
18:45;0,032;
19:00;0,000;
19:15;;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
