 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;0,000;
8:00;0,012;
8:15;0,067;
8:30;0,218;
8:45;0,207;
9:00;0,120;
9:15;0,153;
9:30;0,298;
9:45;0,528;
10:00;0,460;
10:15;0,439;
10:30;0,431;
10:45;0,680;
11:00;0,660;
11:15;0,790;
11:30;1,105;
11:45;1,372;
12:00;0,897;
12:15;0,719;
12:30;0,894;
12:45;1,158;
13:00;1,056;
13:15;0,842;
13:30;0,662;
13:45;0,712;
14:00;0,606;
14:15;0,552;
14:30;0,521;
14:45;0,452;
15:00;0,508;
15:15;0,582;
15:30;0,560;
15:45;0,443;
16:00;0,262;
16:15;0,221;
16:30;0,242;
16:45;0,145;
17:00;0,093;
17:15;0,112;
17:30;0,107;
17:45;0,038;
18:00;0,015;
18:15;0,010;
18:30;0,013;
18:45;0,010;
19:00;0,000;
19:15;0,000;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
