 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;;
8:15;0,000;
8:30;0,011;
8:45;0,030;
9:00;0,101;
9:15;0,142;
9:30;0,257;
9:45;0,538;
10:00;0,487;
10:15;0,855;
10:30;0,780;
10:45;0,922;
11:00;0,973;
11:15;1,561;
11:30;1,346;
11:45;0,592;
12:00;0,448;
12:15;0,905;
12:30;1,277;
12:45;0,631;
13:00;1,163;
13:15;0,934;
13:30;0,960;
13:45;1,675;
14:00;1,362;
14:15;0,914;
14:30;1,172;
14:45;0,871;
15:00;1,086;
15:15;0,735;
15:30;2,680;
15:45;1,318;
16:00;0,589;
16:15;0,657;
16:30;0,598;
16:45;0,573;
17:00;0,572;
17:15;0,630;
17:30;0,624;
17:45;0,716;
18:00;0,474;
18:15;0,256;
18:30;0,161;
18:45;0,058;
19:00;0,007;
19:15;0,000;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
