 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;;
8:15;0,000;
8:30;0,000;
8:45;0,018;
9:00;0,074;
9:15;0,113;
9:30;0,174;
9:45;0,220;
10:00;0,257;
10:15;0,308;
10:30;0,387;
10:45;0,502;
11:00;0,556;
11:15;0,580;
11:30;0,642;
11:45;0,663;
12:00;0,727;
12:15;0,832;
12:30;0,865;
12:45;0,871;
13:00;0,778;
13:15;0,734;
13:30;0,947;
13:45;1,075;
14:00;1,373;
14:15;1,369;
14:30;1,385;
14:45;1,368;
15:00;1,393;
15:15;1,403;
15:30;1,267;
15:45;1,405;
16:00;1,218;
16:15;1,219;
16:30;0,897;
16:45;0,885;
17:00;0,689;
17:15;0,558;
17:30;0,518;
17:45;0,534;
18:00;0,477;
18:15;0,261;
18:30;0,111;
18:45;0,045;
19:00;0,000;
19:15;;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
