 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;;
8:15;0,000;
8:30;0,002;
8:45;0,038;
9:00;0,090;
9:15;0,157;
9:30;0,216;
9:45;0,283;
10:00;0,458;
10:15;0,547;
10:30;0,698;
10:45;0,978;
11:00;1,405;
11:15;1,411;
11:30;1,497;
11:45;1,479;
12:00;1,902;
12:15;2,200;
12:30;2,443;
12:45;2,557;
13:00;2,630;
13:15;2,690;
13:30;2,734;
13:45;2,843;
14:00;2,900;
14:15;2,760;
14:30;2,741;
14:45;2,547;
15:00;2,400;
15:15;2,355;
15:30;2,106;
15:45;1,881;
16:00;0,728;
16:15;0,642;
16:30;0,603;
16:45;0,846;
17:00;1,295;
17:15;0,850;
17:30;0,786;
17:45;0,614;
18:00;0,339;
18:15;0,254;
18:30;0,087;
18:45;0,021;
19:00;0,000;
19:15;;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
