 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;0,000;
8:15;0,000;
8:30;0,008;
8:45;0,041;
9:00;0,113;
9:15;0,178;
9:30;0,272;
9:45;0,333;
10:00;0,651;
10:15;0,762;
10:30;1,088;
10:45;1,226;
11:00;1,120;
11:15;1,440;
11:30;1,598;
11:45;1,434;
12:00;2,399;
12:15;2,192;
12:30;2,004;
12:45;1,654;
13:00;2,428;
13:15;1,259;
13:30;1,217;
13:45;1,742;
14:00;2,313;
14:15;1,364;
14:30;2,345;
14:45;2,376;
15:00;2,798;
15:15;3,265;
15:30;3,171;
15:45;3,187;
16:00;3,079;
16:15;2,904;
16:30;2,626;
16:45;2,324;
17:00;1,738;
17:15;0,981;
17:30;0,539;
17:45;0,901;
18:00;0,761;
18:15;0,655;
18:30;0,386;
18:45;0,138;
19:00;0,024;
19:15;0,001;
19:30;0,000;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
