 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;;
07:30;0,000;
07:45;0,018;
08:00;0,043;
08:15;0,051;
08:30;0,037;
08:45;0,019;
09:00;0,059;
09:15;0,106;
09:30;0,258;
09:45;0,658;
10:00;0,594;
10:15;0,965;
10:30;1,033;
10:45;0,452;
11:00;0,244;
11:15;0,593;
11:30;0,479;
11:45;0,476;
12:00;0,356;
12:15;0,413;
12:30;0,801;
12:45;0,479;
13:00;0,500;
13:15;0,932;
13:30;0,660;
13:45;0,336;
14:00;0,562;
14:15;0,543;
14:30;0,504;
14:45;0,524;
15:00;0,176;
15:15;0,133;
15:30;0,258;
15:45;0,340;
16:00;0,115;
16:15;0,129;
16:30;0,065;
16:45;0,071;
17:00;0,024;
17:15;0,103;
17:30;0,065;
17:45;0,152;
18:00;0,077;
18:15;0,045;
18:30;0,003;
18:45;0,002;
19:00;;
19:15;;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
