 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;;
07:30;;
07:45;0,000;
08:00;0,013;
08:15;0,066;
08:30;0,123;
08:45;0,167;
09:00;0,229;
09:15;0,334;
09:30;0,331;
09:45;0,308;
10:00;0,342;
10:15;0,480;
10:30;0,562;
10:45;0,557;
11:00;0,402;
11:15;0,390;
11:30;0,393;
11:45;0,384;
12:00;0,264;
12:15;0,329;
12:30;0,371;
12:45;0,377;
13:00;0,431;
13:15;0,550;
13:30;0,451;
13:45;0,397;
14:00;0,392;
14:15;0,272;
14:30;0,299;
14:45;0,384;
15:00;0,403;
15:15;0,318;
15:30;0,233;
15:45;0,322;
16:00;0,204;
16:15;0,231;
16:30;0,328;
16:45;0,403;
17:00;0,214;
17:15;0,272;
17:30;0,184;
17:45;0,141;
18:00;0,152;
18:15;0,193;
18:30;0,160;
18:45;0,266;
19:00;0,143;
19:15;0,050;
19:30;0,009;
19:45;0,013;
20:00;0,000;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
