 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;0,000;
07:15;0,001;
07:30;0,020;
07:45;0,015;
08:00;0,065;
08:15;0,106;
08:30;0,142;
08:45;0,256;
09:00;0,427;
09:15;0,393;
09:30;0,522;
09:45;0,660;
10:00;0,827;
10:15;0,815;
10:30;0,898;
10:45;0,932;
11:00;0,862;
11:15;0,970;
11:30;0,843;
11:45;1,200;
12:00;1,374;
12:15;1,125;
12:30;1,019;
12:45;1,062;
13:00;0,836;
13:15;0,905;
13:30;0,733;
13:45;0,809;
14:00;0,655;
14:15;0,549;
14:30;0,553;
14:45;0,484;
15:00;0,453;
15:15;0,379;
15:30;0,393;
15:45;0,317;
16:00;0,297;
16:15;0,215;
16:30;0,227;
16:45;0,216;
17:00;0,230;
17:15;0,325;
17:30;0,525;
17:45;0,415;
18:00;0,216;
18:15;0,120;
18:30;0,069;
18:45;0,015;
19:00;0,000;
19:15;;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
