 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;0,000;
07:15;0,019;
07:30;0,085;
07:45;0,191;
08:00;0,165;
08:15;0,192;
08:30;0,274;
08:45;0,360;
09:00;0,792;
09:15;0,930;
09:30;0,885;
09:45;1,011;
10:00;1,035;
10:15;1,372;
10:30;1,300;
10:45;1,210;
11:00;1,697;
11:15;1,343;
11:30;1,253;
11:45;0,848;
12:00;0,842;
12:15;2,403;
12:30;3,314;
12:45;2,415;
13:00;2,373;
13:15;2,321;
13:30;2,394;
13:45;0,829;
14:00;1,216;
14:15;0,648;
14:30;1,138;
14:45;0,960;
15:00;1,347;
15:15;1,424;
15:30;1,624;
15:45;1,683;
16:00;1,666;
16:15;2,282;
16:30;1,203;
16:45;1,364;
17:00;2,737;
17:15;1,332;
17:30;1,960;
17:45;1,865;
18:00;1,686;
18:15;1,182;
18:30;0,338;
18:45;0,207;
19:00;0,037;
19:15;0,000;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
