 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;;
07:30;;
07:45;0,000;
08:00;0,014;
08:15;0,022;
08:30;0,122;
08:45;0,222;
09:00;0,263;
09:15;0,319;
09:30;0,282;
09:45;0,158;
10:00;0,252;
10:15;0,286;
10:30;0,288;
10:45;0,363;
11:00;0,420;
11:15;0,613;
11:30;0,619;
11:45;0,587;
12:00;0,616;
12:15;1,002;
12:30;0,812;
12:45;0,752;
13:00;0,772;
13:15;0,693;
13:30;0,697;
13:45;1,000;
14:00;0,818;
14:15;0,598;
14:30;0,534;
14:45;0,696;
15:00;0,705;
15:15;0,664;
15:30;0,808;
15:45;0,807;
16:00;0,787;
16:15;0,675;
16:30;0,679;
16:45;0,560;
17:00;0,476;
17:15;0,334;
17:30;0,315;
17:45;0,297;
18:00;0,246;
18:15;0,076;
18:30;0,038;
18:45;0,041;
19:00;0,013;
19:15;0,025;
19:30;0,014;
19:45;0,013;
20:00;0,002;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
