 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;;
07:30;;
07:45;0,000;
08:00;0,009;
08:15;0,044;
08:30;0,168;
08:45;0,261;
09:00;0,361;
09:15;0,404;
09:30;0,493;
09:45;0,645;
10:00;0,761;
10:15;0,631;
10:30;0,746;
10:45;0,826;
11:00;1,059;
11:15;1,145;
11:30;1,336;
11:45;1,271;
12:00;1,491;
12:15;1,611;
12:30;1,673;
12:45;1,918;
13:00;2,165;
13:15;2,020;
13:30;1,920;
13:45;2,155;
14:00;2,205;
14:15;2,327;
14:30;2,483;
14:45;2,790;
15:00;2,810;
15:15;2,660;
15:30;2,900;
15:45;2,909;
16:00;2,647;
16:15;2,012;
16:30;1,903;
16:45;1,693;
17:00;1,688;
17:15;1,431;
17:30;1,175;
17:45;1,071;
18:00;0,808;
18:15;0,620;
18:30;0,438;
18:45;0,365;
19:00;0,250;
19:15;0,169;
19:30;0,072;
19:45;0,030;
20:00;0,005;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
