 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;0,000;
6:30;0,000;
6:45;0,000;
7:00;0,044;
7:15;0,067;
7:30;0,128;
7:45;0,231;
8:00;0,222;
8:15;0,262;
8:30;0,400;
8:45;0,496;
9:00;0,367;
9:15;0,497;
9:30;0,915;
9:45;0,914;
10:00;1,006;
10:15;0,955;
10:30;0,808;
10:45;1,121;
11:00;1,351;
11:15;1,401;
11:30;1,357;
11:45;1,267;
12:00;1,363;
12:15;1,716;
12:30;1,400;
12:45;1,142;
13:00;1,189;
13:15;1,249;
13:30;1,323;
13:45;0,888;
14:00;0,678;
14:15;0,899;
14:30;1,124;
14:45;0,977;
15:00;0,637;
15:15;0,528;
15:30;0,532;
15:45;0,604;
16:00;0,702;
16:15;0,684;
16:30;0,555;
16:45;0,587;
17:00;0,864;
17:15;0,668;
17:30;1,035;
17:45;1,093;
18:00;0,485;
18:15;0,336;
18:30;0,319;
18:45;0,296;
19:00;0,251;
19:15;0,134;
19:30;0,153;
19:45;0,133;
20:00;0,114;
20:15;0,077;
20:30;0,014;
20:45;0,019;
21:00;0,006;
21:15;0,000;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
