 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;0,000;
7:15;0,000;
7:30;0,026;
7:45;0,052;
8:00;0,132;
8:15;0,228;
8:30;0,312;
8:45;0,370;
9:00;0,379;
9:15;0,456;
9:30;0,568;
9:45;0,601;
10:00;0,910;
10:15;1,133;
10:30;1,476;
10:45;1,554;
11:00;1,525;
11:15;1,813;
11:30;1,680;
11:45;1,889;
12:00;1,874;
12:15;2,575;
12:30;2,831;
12:45;2,882;
13:00;2,912;
13:15;2,750;
13:30;2,982;
13:45;3,152;
14:00;1,859;
14:15;2,152;
14:30;1,499;
14:45;2,291;
15:00;0,926;
15:15;1,984;
15:30;1,803;
15:45;1,867;
16:00;2,892;
16:15;2,022;
16:30;1,434;
16:45;1,225;
17:00;0,917;
17:15;2,330;
17:30;1,830;
17:45;2,224;
18:00;2,049;
18:15;1,642;
18:30;1,611;
18:45;1,394;
19:00;0,613;
19:15;0,484;
19:30;0,525;
19:45;0,287;
20:00;0,126;
20:15;0,102;
20:30;0,027;
20:45;0,001;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
