 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;0,000;
7:00;0,008;
7:15;0,039;
7:30;0,102;
7:45;0,186;
8:00;0,197;
8:15;0,183;
8:30;0,203;
8:45;0,267;
9:00;0,458;
9:15;0,562;
9:30;0,498;
9:45;0,792;
10:00;1,136;
10:15;1,286;
10:30;1,543;
10:45;1,739;
11:00;1,949;
11:15;2,160;
11:30;2,406;
11:45;2,554;
12:00;2,714;
12:15;2,896;
12:30;3,127;
12:45;2,714;
13:00;1,906;
13:15;2,509;
13:30;4,064;
13:45;3,284;
14:00;2,624;
14:15;3,447;
14:30;2,539;
14:45;3,136;
15:00;2,551;
15:15;3,651;
15:30;2,833;
15:45;3,682;
16:00;3,784;
16:15;3,495;
16:30;3,436;
16:45;3,226;
17:00;3,458;
17:15;3,342;
17:30;3,151;
17:45;1,897;
18:00;2,208;
18:15;2,187;
18:30;2,483;
18:45;2,180;
19:00;2,020;
19:15;1,412;
19:30;0,882;
19:45;0,820;
20:00;0,594;
20:15;0,358;
20:30;0,162;
20:45;0,066;
21:00;0,021;
21:15;0,000;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
