 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;0,000;
7:00;0,014;
7:15;0,054;
7:30;0,016;
7:45;0,066;
8:00;0,062;
8:15;0,138;
8:30;0,193;
8:45;0,175;
9:00;0,110;
9:15;0,101;
9:30;0,113;
9:45;0,194;
10:00;0,312;
10:15;0,374;
10:30;0,217;
10:45;0,162;
11:00;0,162;
11:15;0,233;
11:30;0,192;
11:45;0,163;
12:00;0,225;
12:15;0,168;
12:30;0,182;
12:45;0,274;
13:00;0,315;
13:15;0,227;
13:30;0,241;
13:45;0,193;
14:00;0,433;
14:15;0,377;
14:30;0,298;
14:45;0,260;
15:00;0,645;
15:15;1,200;
15:30;1,190;
15:45;2,103;
16:00;2,426;
16:15;3,606;
16:30;2,755;
16:45;1,491;
17:00;0,587;
17:15;0,474;
17:30;0,648;
17:45;1,204;
18:00;1,264;
18:15;1,289;
18:30;1,441;
18:45;1,161;
19:00;0,518;
19:15;0,122;
19:30;0,030;
19:45;0,034;
20:00;0,029;
20:15;0,037;
20:30;0,021;
20:45;0,001;
21:00;0,000;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
