 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;0,000;
6:45;0,008;
7:00;0,031;
7:15;0,064;
7:30;0,099;
7:45;0,122;
8:00;0,144;
8:15;0,160;
8:30;0,173;
8:45;0,187;
9:00;0,260;
9:15;0,412;
9:30;0,665;
9:45;0,852;
10:00;1,098;
10:15;1,347;
10:30;1,639;
10:45;1,841;
11:00;2,082;
11:15;2,102;
11:30;2,757;
11:45;2,029;
12:00;3,214;
12:15;2,900;
12:30;2,025;
12:45;0,961;
13:00;3,253;
13:15;3,384;
13:30;3,823;
13:45;2,497;
14:00;0,758;
14:15;0,843;
14:30;2,232;
14:45;1,677;
15:00;4,082;
15:15;3,262;
15:30;0,910;
15:45;0,872;
16:00;2,165;
16:15;2,674;
16:30;1,610;
16:45;3,573;
17:00;2,516;
17:15;2,482;
17:30;1,146;
17:45;1,977;
18:00;1,449;
18:15;1,272;
18:30;2,534;
18:45;2,508;
19:00;1,301;
19:15;0,606;
19:30;0,704;
19:45;0,732;
20:00;0,633;
20:15;0,338;
20:30;0,295;
20:45;0,339;
21:00;0,171;
21:15;0,041;
21:30;0,000;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
