 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;0,000;
6:45;0,009;
7:00;0,039;
7:15;0,085;
7:30;0,122;
7:45;0,133;
8:00;0,146;
8:15;0,176;
8:30;0,217;
8:45;0,230;
9:00;0,297;
9:15;0,481;
9:30;0,672;
9:45;0,909;
10:00;0,974;
10:15;1,163;
10:30;1,540;
10:45;1,832;
11:00;1,919;
11:15;2,221;
11:30;2,401;
11:45;2,639;
12:00;2,723;
12:15;2,907;
12:30;2,771;
12:45;2,879;
13:00;3,254;
13:15;3,121;
13:30;3,473;
13:45;3,439;
14:00;3,532;
14:15;3,648;
14:30;3,681;
14:45;3,625;
15:00;3,629;
15:15;3,684;
15:30;3,379;
15:45;3,685;
16:00;3,331;
16:15;3,492;
16:30;3,220;
16:45;2,814;
17:00;3,276;
17:15;2,858;
17:30;2,969;
17:45;2,897;
18:00;2,631;
18:15;2,457;
18:30;1,987;
18:45;1,807;
19:00;1,862;
19:15;1,751;
19:30;1,490;
19:45;1,140;
20:00;0,789;
20:15;0,486;
20:30;0,279;
20:45;0,274;
21:00;0,104;
21:15;0,019;
21:30;0,000;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
