 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;0,000;
7:00;0,010;
7:15;0,045;
7:30;0,103;
7:45;0,159;
8:00;0,227;
8:15;0,264;
8:30;0,375;
8:45;0,394;
9:00;0,402;
9:15;0,468;
9:30;0,816;
9:45;0,965;
10:00;0,819;
10:15;1,463;
10:30;1,272;
10:45;1,781;
11:00;2,101;
11:15;2,126;
11:30;1,698;
11:45;1,424;
12:00;1,362;
12:15;1,710;
12:30;1,716;
12:45;1,664;
13:00;2,253;
13:15;3,227;
13:30;2,318;
13:45;2,603;
14:00;3,192;
14:15;2,244;
14:30;3,388;
14:45;2,959;
15:00;3,063;
15:15;1,387;
15:30;1,329;
15:45;1,522;
16:00;2,130;
16:15;2,356;
16:30;4,127;
16:45;2,907;
17:00;3,450;
17:15;2,725;
17:30;1,977;
17:45;2,887;
18:00;2,688;
18:15;2,579;
18:30;2,430;
18:45;2,130;
19:00;1,299;
19:15;0,762;
19:30;1,000;
19:45;1,189;
20:00;0,922;
20:15;0,665;
20:30;0,403;
20:45;0,142;
21:00;0,018;
21:15;0,000;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
