 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;0,000;
6:45;0,018;
7:00;0,083;
7:15;0,135;
7:30;0,197;
7:45;0,231;
8:00;0,248;
8:15;0,256;
8:30;0,229;
8:45;0,250;
9:00;0,251;
9:15;0,314;
9:30;0,479;
9:45;0,540;
10:00;0,707;
10:15;0,826;
10:30;1,656;
10:45;1,399;
11:00;1,760;
11:15;1,217;
11:30;1,022;
11:45;0,943;
12:00;0,859;
12:15;1,046;
12:30;0,982;
12:45;0,992;
13:00;1,315;
13:15;1,291;
13:30;1,531;
13:45;1,973;
14:00;2,944;
14:15;3,390;
14:30;3,241;
14:45;3,571;
15:00;2,812;
15:15;3,106;
15:30;3,546;
15:45;2,335;
16:00;1,714;
16:15;1,578;
16:30;1,238;
16:45;2,360;
17:00;1,737;
17:15;2,248;
17:30;1,762;
17:45;0,842;
18:00;0,451;
18:15;0,368;
18:30;0,233;
18:45;0,367;
19:00;1,088;
19:15;0,779;
19:30;1,479;
19:45;1,610;
20:00;1,118;
20:15;0,853;
20:30;0,542;
20:45;0,388;
21:00;0,109;
21:15;0,036;
21:30;0,007;
21:45;0,000;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
