 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;;
8:15;0,000;
8:30;0,012;
8:45;0,038;
9:00;0,070;
9:15;0,110;
9:30;0,207;
9:45;0,247;
10:00;0,316;
10:15;0,533;
10:30;0,511;
10:45;0,578;
11:00;0,739;
11:15;0,982;
11:30;1,969;
11:45;1,873;
12:00;1,069;
12:15;0,912;
12:30;0,972;
12:45;0,995;
13:00;1,894;
13:15;3,073;
13:30;3,338;
13:45;3,012;
14:00;3,114;
14:15;3,095;
14:30;2,990;
14:45;2,908;
15:00;2,936;
15:15;2,872;
15:30;2,813;
15:45;2,715;
16:00;2,460;
16:15;2,175;
16:30;1,563;
16:45;1,250;
17:00;0,991;
17:15;0,856;
17:30;0,649;
17:45;0,418;
18:00;0,040;
18:15;0,006;
18:30;0,000;
18:45;;
19:00;;
19:15;;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
