 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;;
8:15;0,000;
8:30;0,022;
8:45;0,051;
9:00;0,111;
9:15;0,206;
9:30;0,409;
9:45;0,601;
10:00;0,824;
10:15;1,136;
10:30;1,471;
10:45;1,671;
11:00;1,885;
11:15;2,139;
11:30;2,384;
11:45;2,611;
12:00;2,744;
12:15;2,915;
12:30;3,109;
12:45;3,341;
13:00;3,069;
13:15;2,498;
13:30;2,870;
13:45;3,235;
14:00;3,003;
14:15;2,640;
14:30;2,466;
14:45;1,816;
15:00;2,423;
15:15;2,613;
15:30;2,466;
15:45;2,637;
16:00;2,595;
16:15;2,080;
16:30;1,364;
16:45;0,973;
17:00;0,802;
17:15;0,575;
17:30;0,120;
17:45;0,070;
18:00;0,013;
18:15;0,000;
18:30;;
18:45;;
19:00;;
19:15;;
19:30;;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
