 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;0,000;
6:30;0,001;
6:45;0,025;
7:00;0,079;
7:15;0,103;
7:30;0,161;
7:45;0,256;
8:00;0,299;
8:15;0,376;
8:30;0,511;
8:45;0,606;
9:00;0,569;
9:15;0,611;
9:30;1,117;
9:45;1,014;
10:00;1,081;
10:15;1,176;
10:30;1,344;
10:45;1,121;
11:00;1,412;
11:15;1,466;
11:30;1,337;
11:45;1,877;
12:00;1,901;
12:15;1,708;
12:30;1,738;
12:45;1,380;
13:00;1,650;
13:15;1,465;
13:30;2,336;
13:45;1,575;
14:00;0,654;
14:15;1,118;
14:30;1,658;
14:45;2,711;
15:00;1,653;
15:15;2,004;
15:30;2,918;
15:45;2,990;
16:00;2,729;
16:15;3,680;
16:30;2,219;
16:45;3,824;
17:00;2,308;
17:15;2,026;
17:30;1,498;
17:45;2,028;
18:00;1,597;
18:15;3,090;
18:30;2,588;
18:45;1,973;
19:00;1,353;
19:15;1,083;
19:30;0,760;
19:45;0,732;
20:00;0,957;
20:15;0,565;
20:30;0,344;
20:45;0,532;
21:00;0,212;
21:15;0,124;
21:30;0,060;
21:45;0,005;
22:00;0,000;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
