 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;0,000;
6:30;0,012;
6:45;0,080;
7:00;0,176;
7:15;0,109;
7:30;0,147;
7:45;0,383;
8:00;0,415;
8:15;0,253;
8:30;0,222;
8:45;0,409;
9:00;0,710;
9:15;0,649;
9:30;0,794;
9:45;1,100;
10:00;1,482;
10:15;0,936;
10:30;1,357;
10:45;1,676;
11:00;2,393;
11:15;1,349;
11:30;1,004;
11:45;0,812;
12:00;3,056;
12:15;2,220;
12:30;1,434;
12:45;3,587;
13:00;1,547;
13:15;1,059;
13:30;2,468;
13:45;1,823;
14:00;2,633;
14:15;2,781;
14:30;2,527;
14:45;1,405;
15:00;0,906;
15:15;1,147;
15:30;1,721;
15:45;1,835;
16:00;2,540;
16:15;1,844;
16:30;2,128;
16:45;3,038;
17:00;1,495;
17:15;1,760;
17:30;1,584;
17:45;0,571;
18:00;0,594;
18:15;0,318;
18:30;0,849;
18:45;0,638;
19:00;0,527;
19:15;0,418;
19:30;0,662;
19:45;0,432;
20:00;0,332;
20:15;0,255;
20:30;0,200;
20:45;0,145;
21:00;0,066;
21:15;0,041;
21:30;0,007;
21:45;0,000;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
