 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;0,011;
8:00;0,085;
8:15;0,103;
8:30;0,199;
8:45;0,259;
9:00;0,221;
9:15;0,260;
9:30;0,393;
9:45;0,692;
10:00;0,875;
10:15;1,044;
10:30;1,333;
10:45;1,553;
11:00;1,836;
11:15;1,996;
11:30;2,311;
11:45;2,333;
12:00;2,771;
12:15;1,721;
12:30;1,215;
12:45;1,990;
13:00;2,109;
13:15;1,938;
13:30;0,781;
13:45;2,932;
14:00;3,611;
14:15;2,067;
14:30;1,279;
14:45;2,590;
15:00;0,511;
15:15;0,513;
15:30;1,383;
15:45;1,440;
16:00;0,869;
16:15;1,285;
16:30;2,742;
16:45;0,707;
17:00;0,871;
17:15;0,530;
17:30;1,203;
17:45;1,281;
18:00;1,806;
18:15;1,620;
18:30;0,800;
18:45;0,675;
19:00;0,973;
19:15;0,340;
19:30;0,086;
19:45;0,018;
20:00;0,000;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
