 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;0,000;
7:45;0,006;
8:00;0,023;
8:15;0,052;
8:30;0,109;
8:45;0,142;
9:00;0,479;
9:15;0,476;
9:30;0,549;
9:45;0,231;
10:00;0,877;
10:15;1,118;
10:30;1,338;
10:45;1,588;
11:00;1,304;
11:15;0,180;
11:30;0,977;
11:45;0,463;
12:00;0,563;
12:15;0,680;
12:30;1,630;
12:45;0,410;
13:00;2,302;
13:15;0,602;
13:30;2,118;
13:45;0,585;
14:00;0,871;
14:15;0,896;
14:30;1,174;
14:45;1,631;
15:00;0,336;
15:15;0,182;
15:30;0,141;
15:45;0,323;
16:00;0,330;
16:15;0,355;
16:30;0,490;
16:45;0,463;
17:00;0,350;
17:15;0,399;
17:30;0,390;
17:45;0,422;
18:00;0,420;
18:15;0,384;
18:30;0,316;
18:45;0,226;
19:00;0,247;
19:15;0,266;
19:30;0,339;
19:45;0,030;
20:00;0,000;
20:15;0,000;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
