 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;0,000;
8:00;0,013;
8:15;0,071;
8:30;0,190;
8:45;0,243;
9:00;0,229;
9:15;0,310;
9:30;0,381;
9:45;0,635;
10:00;0,833;
10:15;1,164;
10:30;0,749;
10:45;0,813;
11:00;1,116;
11:15;1,819;
11:30;1,886;
11:45;2,110;
12:00;2,364;
12:15;2,473;
12:30;2,826;
12:45;3,027;
13:00;2,488;
13:15;2,279;
13:30;3,239;
13:45;3,232;
14:00;3,362;
14:15;3,306;
14:30;3,376;
14:45;3,407;
15:00;3,373;
15:15;3,285;
15:30;3,251;
15:45;3,296;
16:00;3,206;
16:15;3,165;
16:30;2,998;
16:45;2,877;
17:00;2,509;
17:15;2,565;
17:30;2,409;
17:45;2,141;
18:00;1,689;
18:15;1,653;
18:30;1,392;
18:45;1,059;
19:00;0,364;
19:15;0,157;
19:30;0,024;
19:45;0,004;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
