 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;;
8:00;0,000;
8:15;0,004;
8:30;0,066;
8:45;0,083;
9:00;0,138;
9:15;0,178;
9:30;0,252;
9:45;0,250;
10:00;0,197;
10:15;0,269;
10:30;0,512;
10:45;0,824;
11:00;1,165;
11:15;1,799;
11:30;1,469;
11:45;2,197;
12:00;1,883;
12:15;2,031;
12:30;1,090;
12:45;1,296;
13:00;1,664;
13:15;1,534;
13:30;1,546;
13:45;0,872;
14:00;0,670;
14:15;1,857;
14:30;0,853;
14:45;0,300;
15:00;0,342;
15:15;0,378;
15:30;2,506;
15:45;2,543;
16:00;1,348;
16:15;2,109;
16:30;2,684;
16:45;1,032;
17:00;1,116;
17:15;0,997;
17:30;0,752;
17:45;0,769;
18:00;0,769;
18:15;1,002;
18:30;0,192;
18:45;0,183;
19:00;0,115;
19:15;0,040;
19:30;0,000;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
