 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;0,000;
7:45;0,006;
8:00;0,074;
8:15;0,106;
8:30;0,185;
8:45;0,233;
9:00;0,290;
9:15;0,325;
9:30;0,467;
9:45;0,646;
10:00;0,936;
10:15;1,161;
10:30;1,210;
10:45;1,601;
11:00;1,694;
11:15;1,924;
11:30;2,242;
11:45;2,621;
12:00;2,691;
12:15;2,227;
12:30;1,142;
12:45;1,076;
13:00;1,443;
13:15;1,194;
13:30;1,751;
13:45;1,595;
14:00;1,711;
14:15;1,436;
14:30;2,547;
14:45;3,447;
15:00;2,501;
15:15;3,932;
15:30;2,333;
15:45;1,158;
16:00;1,913;
16:15;2,099;
16:30;1,564;
16:45;2,869;
17:00;3,158;
17:15;3,228;
17:30;3,030;
17:45;1,568;
18:00;2,070;
18:15;1,228;
18:30;1,713;
18:45;1,484;
19:00;0,757;
19:15;0,268;
19:30;0,195;
19:45;0,050;
20:00;0,011;
20:15;0,000;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
