 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;0,001;
7:45;0,022;
8:00;0,135;
8:15;0,095;
8:30;0,199;
8:45;0,208;
9:00;0,306;
9:15;0,288;
9:30;0,423;
9:45;0,612;
10:00;0,900;
10:15;1,115;
10:30;1,313;
10:45;0,916;
11:00;1,478;
11:15;1,772;
11:30;2,121;
11:45;2,432;
12:00;2,405;
12:15;2,498;
12:30;1,732;
12:45;1,436;
13:00;3,574;
13:15;1,973;
13:30;0,765;
13:45;1,603;
14:00;0,853;
14:15;0,731;
14:30;0,656;
14:45;0,665;
15:00;0,125;
15:15;0,261;
15:30;0,221;
15:45;0,344;
16:00;0,786;
16:15;0,930;
16:30;1,843;
16:45;2,725;
17:00;3,166;
17:15;2,378;
17:30;2,999;
17:45;2,788;
18:00;2,091;
18:15;2,015;
18:30;1,097;
18:45;0,604;
19:00;0,518;
19:15;0,504;
19:30;0,246;
19:45;0,164;
20:00;0,039;
20:15;0,006;
20:30;0,000;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
