 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;0,000;
7:45;0,026;
8:00;0,149;
8:15;0,191;
8:30;0,229;
8:45;0,292;
9:00;0,413;
9:15;0,453;
9:30;0,549;
9:45;0,622;
10:00;0,774;
10:15;0,862;
10:30;1,091;
10:45;1,295;
11:00;1,048;
11:15;1,203;
11:30;2,288;
11:45;2,091;
12:00;2,361;
12:15;2,652;
12:30;2,401;
12:45;3,109;
13:00;2,395;
13:15;1,138;
13:30;1,461;
13:45;0,924;
14:00;1,666;
14:15;2,327;
14:30;1,431;
14:45;1,210;
15:00;0,956;
15:15;1,089;
15:30;1,138;
15:45;0,818;
16:00;0,469;
16:15;0,380;
16:30;0,386;
16:45;0,435;
17:00;0,494;
17:15;0,330;
17:30;0,256;
17:45;0,194;
18:00;0,284;
18:15;0,278;
18:30;0,334;
18:45;0,311;
19:00;0,312;
19:15;0,297;
19:30;0,137;
19:45;0,038;
20:00;0,000;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
