 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;0,000;
7:30;0,000;
7:45;0,009;
8:00;0,028;
8:15;0,042;
8:30;0,074;
8:45;0,018;
9:00;0,095;
9:15;0,113;
9:30;0,156;
9:45;0,210;
10:00;0,568;
10:15;0,651;
10:30;0,842;
10:45;0,848;
11:00;0,782;
11:15;0,895;
11:30;0,877;
11:45;1,149;
12:00;1,183;
12:15;1,242;
12:30;1,142;
12:45;1,394;
13:00;1,163;
13:15;1,029;
13:30;1,068;
13:45;0,903;
14:00;1,121;
14:15;0,889;
14:30;0,832;
14:45;0,779;
15:00;0,486;
15:15;0,706;
15:30;0,742;
15:45;0,758;
16:00;0,614;
16:15;0,618;
16:30;0,733;
16:45;0,572;
17:00;0,593;
17:15;0,413;
17:30;0,425;
17:45;0,380;
18:00;0,289;
18:15;0,342;
18:30;0,252;
18:45;0,329;
19:00;0,363;
19:15;0,133;
19:30;0,134;
19:45;0,174;
20:00;0,076;
20:15;0,022;
20:30;0,002;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
