 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;0,000;
8:00;0,000;
8:15;0,010;
8:30;0,084;
8:45;0,150;
9:00;0,215;
9:15;0,272;
9:30;0,349;
9:45;0,411;
10:00;0,511;
10:15;0,620;
10:30;0,886;
10:45;0,908;
11:00;0,729;
11:15;1,029;
11:30;1,038;
11:45;1,334;
12:00;1,549;
12:15;1,230;
12:30;1,738;
12:45;1,490;
13:00;2,084;
13:15;2,446;
13:30;2,796;
13:45;1,388;
14:00;1,696;
14:15;2,507;
14:30;3,109;
14:45;1,721;
15:00;2,150;
15:15;1,402;
15:30;0,757;
15:45;0,655;
16:00;0,711;
16:15;0,761;
16:30;0,724;
16:45;0,835;
17:00;1,007;
17:15;1,178;
17:30;1,769;
17:45;1,578;
18:00;0,665;
18:15;0,439;
18:30;0,398;
18:45;0,387;
19:00;0,206;
19:15;0,046;
19:30;0,001;
19:45;0,000;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
