 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;;
7:45;0,000;
8:00;0,005;
8:15;0,024;
8:30;0,038;
8:45;0,064;
9:00;0,117;
9:15;0,080;
9:30;0,068;
9:45;0,088;
10:00;0,298;
10:15;0,285;
10:30;0,553;
10:45;0,781;
11:00;0,904;
11:15;0,800;
11:30;0,804;
11:45;0,642;
12:00;1,232;
12:15;1,764;
12:30;1,214;
12:45;0,969;
13:00;0,772;
13:15;1,055;
13:30;1,877;
13:45;2,252;
14:00;2,898;
14:15;0,953;
14:30;0,507;
14:45;1,535;
15:00;2,033;
15:15;0,920;
15:30;2,579;
15:45;1,427;
16:00;3,304;
16:15;0,620;
16:30;1,783;
16:45;2,661;
17:00;2,209;
17:15;1,209;
17:30;2,423;
17:45;1,628;
18:00;1,419;
18:15;1,020;
18:30;1,505;
18:45;1,271;
19:00;0,926;
19:15;0,583;
19:30;0,128;
19:45;0,017;
20:00;0,000;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
