 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
0:15;;
0:30;;
0:45;;
1:00;;
1:15;;
1:30;;
1:45;;
2:00;;
2:15;;
2:30;;
2:45;;
3:00;;
3:15;;
3:30;;
3:45;;
4:00;;
4:15;;
4:30;;
4:45;;
5:00;;
5:15;;
5:30;;
5:45;;
6:00;;
6:15;;
6:30;;
6:45;;
7:00;;
7:15;;
7:30;0,000;
7:45;0,004;
8:00;0,041;
8:15;0,083;
8:30;0,113;
8:45;0,146;
9:00;0,209;
9:15;0,244;
9:30;0,389;
9:45;0,525;
10:00;0,851;
10:15;0,884;
10:30;0,760;
10:45;1,363;
11:00;1,582;
11:15;2,058;
11:30;2,293;
11:45;2,455;
12:00;2,571;
12:15;2,920;
12:30;2,469;
12:45;2,157;
13:00;2,194;
13:15;1,817;
13:30;3,499;
13:45;2,664;
14:00;3,180;
14:15;3,395;
14:30;1,259;
14:45;1,626;
15:00;1,163;
15:15;1,345;
15:30;2,948;
15:45;1,976;
16:00;2,742;
16:15;2,076;
16:30;1,907;
16:45;1,498;
17:00;2,419;
17:15;0,853;
17:30;1,513;
17:45;1,221;
18:00;2,148;
18:15;1,885;
18:30;1,043;
18:45;0,764;
19:00;0,214;
19:15;0,184;
19:30;0,126;
19:45;0,064;
20:00;0,000;
20:15;0,000;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
0:00;;
