 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;0,000;
07:00;0,000;
07:15;0,016;
07:30;0,032;
07:45;0,017;
08:00;0,041;
08:15;0,060;
08:30;0,115;
08:45;0,178;
09:00;0,297;
09:15;0,350;
09:30;0,360;
09:45;0,486;
10:00;0,782;
10:15;0,859;
10:30;0,855;
10:45;0,468;
11:00;0,370;
11:15;0,585;
11:30;0,957;
11:45;1,008;
12:00;1,129;
12:15;1,024;
12:30;1,109;
12:45;0,575;
13:00;0,724;
13:15;0,594;
13:30;0,607;
13:45;0,208;
14:00;0,714;
14:15;0,983;
14:30;0,821;
14:45;1,006;
15:00;1,100;
15:15;1,515;
15:30;2,006;
15:45;1,449;
16:00;1,296;
16:15;2,517;
16:30;1,665;
16:45;1,456;
17:00;0,952;
17:15;0,654;
17:30;0,404;
17:45;0,243;
18:00;0,505;
18:15;0,537;
18:30;0,859;
18:45;0,663;
19:00;0,554;
19:15;0,624;
19:30;0,320;
19:45;0,286;
20:00;0,386;
20:15;0,747;
20:30;0,430;
20:45;0,099;
21:00;0,012;
21:15;0,000;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
