 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;0,000;
07:30;0,006;
07:45;0,027;
08:00;0,078;
08:15;0,133;
08:30;0,172;
08:45;0,231;
09:00;0,282;
09:15;0,369;
09:30;0,563;
09:45;0,738;
10:00;0,955;
10:15;1,087;
10:30;1,280;
10:45;1,467;
11:00;1,834;
11:15;2,095;
11:30;2,425;
11:45;2,580;
12:00;2,811;
12:15;3,098;
12:30;3,204;
12:45;3,311;
13:00;3,492;
13:15;3,493;
13:30;2,425;
13:45;2,739;
14:00;3,087;
14:15;3,375;
14:30;3,662;
14:45;1,936;
15:00;3,649;
15:15;4,215;
15:30;4,079;
15:45;3,881;
16:00;3,941;
16:15;1,123;
16:30;0,943;
16:45;1,107;
17:00;1,612;
17:15;1,033;
17:30;0,674;
17:45;0,515;
18:00;0,554;
18:15;1,183;
18:30;0,461;
18:45;0,398;
19:00;0,264;
19:15;0,046;
19:30;0,006;
19:45;;
20:00;;
20:15;;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
