 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;0,000;
07:00;0,004;
07:15;0,026;
07:30;0,073;
07:45;0,124;
08:00;0,176;
08:15;0,220;
08:30;0,270;
08:45;0,298;
09:00;0,385;
09:15;0,531;
09:30;0,694;
09:45;0,871;
10:00;1,106;
10:15;1,300;
10:30;1,521;
10:45;1,749;
11:00;1,963;
11:15;2,174;
11:30;2,397;
11:45;2,577;
12:00;2,743;
12:15;2,874;
12:30;2,979;
12:45;3,035;
13:00;3,153;
13:15;3,200;
13:30;3,303;
13:45;3,387;
14:00;3,282;
14:15;3,503;
14:30;3,453;
14:45;3,593;
15:00;3,517;
15:15;3,502;
15:30;3,436;
15:45;3,366;
16:00;3,241;
16:15;3,219;
16:30;2,963;
16:45;2,909;
17:00;3,033;
17:15;2,991;
17:30;2,776;
17:45;2,648;
18:00;2,382;
18:15;2,098;
18:30;1,798;
18:45;1,720;
19:00;1,487;
19:15;1,260;
19:30;0,937;
19:45;0,699;
20:00;0,401;
20:15;0,187;
20:30;0,069;
20:45;0,028;
21:00;0,005;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
