 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;0,000;
07:30;0,000;
07:45;0,007;
08:00;0,038;
08:15;0,037;
08:30;0,066;
08:45;0,111;
09:00;0,248;
09:15;0,385;
09:30;0,519;
09:45;0,487;
10:00;0,279;
10:15;0,349;
10:30;0,955;
10:45;0,813;
11:00;0,751;
11:15;0,833;
11:30;0,755;
11:45;0,771;
12:00;0,837;
12:15;0,762;
12:30;0,777;
12:45;0,805;
13:00;0,569;
13:15;0,558;
13:30;0,636;
13:45;0,758;
14:00;0,634;
14:15;0,463;
14:30;0,563;
14:45;0,708;
15:00;0,470;
15:15;0,638;
15:30;0,678;
15:45;0,646;
16:00;0,408;
16:15;0,696;
16:30;0,476;
16:45;0,282;
17:00;0,160;
17:15;0,173;
17:30;0,185;
17:45;0,253;
18:00;0,218;
18:15;0,138;
18:30;0,155;
18:45;0,115;
19:00;0,042;
19:15;0,033;
19:30;0,005;
19:45;0,005;
20:00;0,003;
20:15;0,000;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
