 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;0,000;
07:30;0,002;
07:45;0,028;
08:00;0,074;
08:15;0,106;
08:30;0,142;
08:45;0,185;
09:00;0,223;
09:15;0,286;
09:30;0,417;
09:45;0,636;
10:00;0,920;
10:15;1,164;
10:30;1,439;
10:45;1,663;
11:00;2,040;
11:15;2,295;
11:30;2,471;
11:45;2,557;
12:00;2,619;
12:15;2,890;
12:30;3,216;
12:45;3,405;
13:00;3,529;
13:15;3,577;
13:30;3,774;
13:45;3,825;
14:00;3,671;
14:15;3,831;
14:30;3,879;
14:45;3,865;
15:00;4,065;
15:15;3,949;
15:30;4,062;
15:45;3,217;
16:00;2,353;
16:15;2,642;
16:30;2,065;
16:45;2,279;
17:00;3,121;
17:15;2,622;
17:30;1,896;
17:45;1,516;
18:00;1,609;
18:15;1,657;
18:30;1,536;
18:45;1,241;
19:00;0,828;
19:15;0,868;
19:30;0,579;
19:45;0,316;
20:00;0,128;
20:15;0,060;
20:30;0,007;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
