 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;0,000;
07:30;0,015;
07:45;0,048;
08:00;0,088;
08:15;0,139;
08:30;0,186;
08:45;0,234;
09:00;0,313;
09:15;0,429;
09:30;0,650;
09:45;0,946;
10:00;1,122;
10:15;1,136;
10:30;1,010;
10:45;0,789;
11:00;0,720;
11:15;0,605;
11:30;0,561;
11:45;0,763;
12:00;0,906;
12:15;0,788;
12:30;0,844;
12:45;0,902;
13:00;0,828;
13:15;0,759;
13:30;0,992;
13:45;1,402;
14:00;0,917;
14:15;1,100;
14:30;1,039;
14:45;1,032;
15:00;1,332;
15:15;2,733;
15:30;3,421;
15:45;2,111;
16:00;1,805;
16:15;1,409;
16:30;1,443;
16:45;1,325;
17:00;1,225;
17:15;0,592;
17:30;0,587;
17:45;0,445;
18:00;0,346;
18:15;0,355;
18:30;0,162;
18:45;0,124;
19:00;0,219;
19:15;0,303;
19:30;0,231;
19:45;0,330;
20:00;0,209;
20:15;0,149;
20:30;0,045;
20:45;0,005;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
