 ;SB5.0 / Vermogen / Gemiddelde waarden  [kW];
00:15;;
00:30;;
00:45;;
01:00;;
01:15;;
01:30;;
01:45;;
02:00;;
02:15;;
02:30;;
02:45;;
03:00;;
03:15;;
03:30;;
03:45;;
04:00;;
04:15;;
04:30;;
04:45;;
05:00;;
05:15;;
05:30;;
05:45;;
06:00;;
06:15;;
06:30;;
06:45;;
07:00;;
07:15;;
07:30;0,000;
07:45;0,042;
08:00;0,049;
08:15;0,111;
08:30;0,104;
08:45;0,245;
09:00;0,276;
09:15;0,468;
09:30;0,340;
09:45;0,513;
10:00;0,591;
10:15;0,625;
10:30;0,889;
10:45;0,881;
11:00;1,793;
11:15;2,188;
11:30;2,319;
11:45;1,625;
12:00;2,969;
12:15;2,311;
12:30;3,049;
12:45;2,645;
13:00;3,103;
13:15;3,182;
13:30;3,533;
13:45;3,548;
14:00;1,594;
14:15;2,649;
14:30;3,751;
14:45;3,291;
15:00;2,308;
15:15;1,362;
15:30;1,556;
15:45;1,122;
16:00;0,516;
16:15;0,504;
16:30;1,236;
16:45;0,751;
17:00;0,780;
17:15;0,105;
17:30;0,113;
17:45;0,045;
18:00;0,055;
18:15;0,127;
18:30;0,167;
18:45;0,158;
19:00;0,008;
19:15;0,060;
19:30;0,069;
19:45;0,022;
20:00;0,000;
20:15;0,000;
20:30;;
20:45;;
21:00;;
21:15;;
21:30;;
21:45;;
22:00;;
22:15;;
22:30;;
22:45;;
23:00;;
23:15;;
23:30;;
23:45;;
00:00;;
